case:concept:name,concept:name,time:timestamp
3690,Start Claim,2023-01-22 05:59:00
3690,Validate Claim Data,2023-01-22 06:02:00
3690,Check Credit Score,2023-01-22 06:11:00
3690,Check DUI and Speeding,2023-01-22 06:19:00
3690,Review Driving History,2023-01-22 06:23:00
3690,Claim Approved or Rejected,2023-01-22 06:27:00
3690,Evaluate Past Accidents,2023-01-22 06:35:00
3690,Make Claim Decision,2023-01-22 06:53:00
3690,End Claim,2023-01-22 07:03:00
3691,Start Claim,2023-01-05 01:02:00
3691,Validate Claim Data,2023-01-05 01:05:00
3691,Check Credit Score,2023-01-05 01:18:00
3691,Evaluate Past Accidents,2023-01-05 01:18:00
3691,Review Driving History,2023-01-05 01:29:00
3691,Check DUI and Speeding,2023-01-05 01:32:00
3691,End Claim,2023-01-05 01:34:00
3691,Make Claim Decision,2023-01-05 01:38:00
3691,Claim Approved or Rejected,2023-01-05 01:58:00
3692,Start Claim,2023-01-25 05:42:00
3692,Validate Claim Data,2023-01-25 05:49:00
3692,Review Driving History,2023-01-25 05:51:00
3692,Check Credit Score,2023-01-25 05:54:00
3692,Evaluate Past Accidents,2023-01-25 06:10:00
3692,Check DUI and Speeding,2023-01-25 06:12:00
3692,Claim Approved or Rejected,2023-01-25 06:17:00
3692,Make Claim Decision,2023-01-25 06:36:00
3692,End Claim,2023-01-25 06:54:00
3693,Start Claim,2023-01-15 20:18:00
3693,Validate Claim Data,2023-01-15 20:22:00
3693,Evaluate Past Accidents,2023-01-15 20:30:00
3693,Check Credit Score,2023-01-15 20:36:00
3693,Review Driving History,2023-01-15 20:36:00
3693,Check DUI and Speeding,2023-01-15 21:08:00
3693,Make Claim Decision,2023-01-15 21:18:00
3693,Claim Approved or Rejected,2023-01-15 21:21:00
3693,End Claim,2023-01-15 21:30:00
3694,Start Claim,2023-01-04 00:17:00
3694,Validate Claim Data,2023-01-04 00:21:00
3694,Check Credit Score,2023-01-04 00:35:00
3694,Review Driving History,2023-01-04 00:38:00
3694,End Claim,2023-01-04 00:41:00
3694,Evaluate Past Accidents,2023-01-04 00:57:00
3694,Check DUI and Speeding,2023-01-04 01:07:00
3694,Claim Approved or Rejected,2023-01-04 01:13:00
3694,Make Claim Decision,2023-01-04 01:17:00
3695,Start Claim,2023-01-08 15:54:00
3695,Validate Claim Data,2023-01-08 15:57:00
3695,Check Credit Score,2023-01-08 16:00:00
3695,Evaluate Past Accidents,2023-01-08 16:06:00
3695,Review Driving History,2023-01-08 16:15:00
3695,Check DUI and Speeding,2023-01-08 16:24:00
3695,End Claim,2023-01-08 16:26:00
3695,Make Claim Decision,2023-01-08 16:42:00
3695,Claim Approved or Rejected,2023-01-08 17:04:00
3696,Start Claim,2023-01-26 20:05:00
3696,Validate Claim Data,2023-01-26 20:11:00
3696,Review Driving History,2023-01-26 20:14:00
3696,Check Credit Score,2023-01-26 20:23:00
3696,Claim Approved or Rejected,2023-01-26 20:33:00
3696,Evaluate Past Accidents,2023-01-26 20:41:00
3696,Make Claim Decision,2023-01-26 20:53:00
3696,Check DUI and Speeding,2023-01-26 20:55:00
3696,End Claim,2023-01-26 21:09:00
3697,Start Claim,2023-01-09 04:58:00
3697,Validate Claim Data,2023-01-09 05:05:00
3697,Check Credit Score,2023-01-09 05:08:00
3697,Review Driving History,2023-01-09 05:25:00
3697,Evaluate Past Accidents,2023-01-09 05:34:00
3697,Make Claim Decision,2023-01-09 05:46:00
3697,Claim Approved or Rejected,2023-01-09 05:47:00
3697,Check DUI and Speeding,2023-01-09 05:48:00
3697,End Claim,2023-01-09 06:02:00
3698,Start Claim,2023-01-16 04:51:00
3698,Validate Claim Data,2023-01-16 04:55:00
3698,Check Credit Score,2023-01-16 05:01:00
3698,Review Driving History,2023-01-16 05:09:00
3698,Evaluate Past Accidents,2023-01-16 05:15:00
3698,Claim Approved or Rejected,2023-01-16 05:26:00
3698,Make Claim Decision,2023-01-16 05:33:00
3698,Check DUI and Speeding,2023-01-16 05:36:00
3698,End Claim,2023-01-16 06:03:00
3699,Start Claim,2023-02-03 04:16:00
3699,Check Credit Score,2023-02-03 04:22:00
3699,Validate Claim Data,2023-02-03 04:24:00
3699,Evaluate Past Accidents,2023-02-03 04:32:00
3699,Review Driving History,2023-02-03 04:34:00
3699,Claim Approved or Rejected,2023-02-03 04:44:00
3699,End Claim,2023-02-03 04:48:00
3699,Make Claim Decision,2023-02-03 04:52:00
3699,Check DUI and Speeding,2023-02-03 05:01:00
37,Start Claim,2023-02-01 04:31:00
37,Validate Claim Data,2023-02-01 04:36:00
37,Review Driving History,2023-02-01 04:43:00
37,Check DUI and Speeding,2023-02-01 04:46:00
37,Check Credit Score,2023-02-01 04:47:00
37,Evaluate Past Accidents,2023-02-01 04:47:00
37,Make Claim Decision,2023-02-01 05:31:00
37,Claim Approved or Rejected,2023-02-01 05:34:00
37,End Claim,2023-02-01 05:51:00
370,Start Claim,2023-01-05 11:49:00
370,Validate Claim Data,2023-01-05 11:54:00
370,Review Driving History,2023-01-05 11:58:00
370,Check Credit Score,2023-01-05 12:05:00
370,Evaluate Past Accidents,2023-01-05 12:17:00
370,Make Claim Decision,2023-01-05 12:25:00
370,Check DUI and Speeding,2023-01-05 12:29:00
370,Claim Approved or Rejected,2023-01-05 12:31:00
370,End Claim,2023-01-05 12:37:00
3700,Start Claim,2023-01-11 20:13:00
3700,Validate Claim Data,2023-01-11 20:23:00
3700,Check Credit Score,2023-01-11 20:31:00
3700,Evaluate Past Accidents,2023-01-11 20:33:00
3700,Make Claim Decision,2023-01-11 20:37:00
3700,Review Driving History,2023-01-11 20:40:00
3700,Claim Approved or Rejected,2023-01-11 20:41:00
3700,End Claim,2023-01-11 21:01:00
3700,Check DUI and Speeding,2023-01-11 21:03:00
3701,Start Claim,2023-01-07 19:00:00
3701,Validate Claim Data,2023-01-07 19:05:00
3701,Check Credit Score,2023-01-07 19:12:00
3701,Review Driving History,2023-01-07 19:15:00
3701,Evaluate Past Accidents,2023-01-07 19:28:00
3701,Claim Approved or Rejected,2023-01-07 19:42:00
3701,Check DUI and Speeding,2023-01-07 19:45:00
3701,Make Claim Decision,2023-01-07 19:54:00
3701,End Claim,2023-01-07 20:20:00
3702,Start Claim,2023-01-07 09:15:00
3702,Validate Claim Data,2023-01-07 09:21:00
3702,Check Credit Score,2023-01-07 09:31:00
3702,Review Driving History,2023-01-07 09:33:00
3702,Evaluate Past Accidents,2023-01-07 09:39:00
3702,Check DUI and Speeding,2023-01-07 10:00:00
3702,Make Claim Decision,2023-01-07 10:09:00
3702,Claim Approved or Rejected,2023-01-07 10:25:00
3702,End Claim,2023-01-07 10:35:00
3703,Start Claim,2023-01-23 08:33:00
3703,Validate Claim Data,2023-01-23 08:39:00
3703,Review Driving History,2023-01-23 08:45:00
3703,Check Credit Score,2023-01-23 08:49:00
3703,Claim Approved or Rejected,2023-01-23 08:54:00
3703,End Claim,2023-01-23 08:57:00
3703,Evaluate Past Accidents,2023-01-23 09:01:00
3703,Check DUI and Speeding,2023-01-23 09:03:00
3703,Make Claim Decision,2023-01-23 09:33:00
3704,Start Claim,2023-01-22 09:45:00
3704,Validate Claim Data,2023-01-22 09:49:00
3704,Check Credit Score,2023-01-22 09:53:00
3704,Review Driving History,2023-01-22 10:00:00
3704,Check DUI and Speeding,2023-01-22 10:05:00
3704,Evaluate Past Accidents,2023-01-22 10:17:00
3704,Claim Approved or Rejected,2023-01-22 10:27:00
3704,Make Claim Decision,2023-01-22 10:33:00
3704,End Claim,2023-01-22 11:05:00
3705,Start Claim,2023-01-12 08:18:00
3705,Validate Claim Data,2023-01-12 08:24:00
3705,Check Credit Score,2023-01-12 08:26:00
3705,Make Claim Decision,2023-01-12 08:42:00
3705,Review Driving History,2023-01-12 08:48:00
3705,Evaluate Past Accidents,2023-01-12 08:58:00
3705,End Claim,2023-01-12 08:58:00
3705,Check DUI and Speeding,2023-01-12 09:03:00
3705,Claim Approved or Rejected,2023-01-12 09:28:00
3706,Start Claim,2023-01-15 14:18:00
3706,Validate Claim Data,2023-01-15 14:21:00
3706,Check Credit Score,2023-01-15 14:28:00
3706,Make Claim Decision,2023-01-15 14:36:00
3706,Review Driving History,2023-01-15 14:45:00
3706,Check DUI and Speeding,2023-01-15 14:48:00
3706,Evaluate Past Accidents,2023-01-15 14:54:00
3706,Claim Approved or Rejected,2023-01-15 15:14:00
3706,End Claim,2023-01-15 15:22:00
3707,Start Claim,2023-01-26 13:52:00
3707,Validate Claim Data,2023-01-26 14:00:00
3707,Check Credit Score,2023-01-26 14:10:00
3707,Review Driving History,2023-01-26 14:19:00
3707,Evaluate Past Accidents,2023-01-26 14:20:00
3707,End Claim,2023-01-26 14:24:00
3707,Claim Approved or Rejected,2023-01-26 14:27:00
3707,Check DUI and Speeding,2023-01-26 14:32:00
3707,Make Claim Decision,2023-01-26 14:40:00
3708,Start Claim,2023-01-02 07:13:00
3708,Validate Claim Data,2023-01-02 07:16:00
3708,Check Credit Score,2023-01-02 07:19:00
3708,Review Driving History,2023-01-02 07:28:00
3708,Evaluate Past Accidents,2023-01-02 07:33:00
3708,Make Claim Decision,2023-01-02 07:43:00
3708,Check DUI and Speeding,2023-01-02 07:48:00
3708,Claim Approved or Rejected,2023-01-02 08:23:00
3708,End Claim,2023-01-02 08:33:00
3709,Start Claim,2023-02-02 18:32:00
3709,Validate Claim Data,2023-02-02 18:36:00
3709,Check Credit Score,2023-02-02 18:46:00
3709,Review Driving History,2023-02-02 18:47:00
3709,End Claim,2023-02-02 18:56:00
3709,Check DUI and Speeding,2023-02-02 19:02:00
3709,Evaluate Past Accidents,2023-02-02 19:08:00
3709,Make Claim Decision,2023-02-02 19:14:00
3709,Claim Approved or Rejected,2023-02-02 19:28:00
371,Start Claim,2023-01-09 09:34:00
371,Validate Claim Data,2023-01-09 09:43:00
371,Check Credit Score,2023-01-09 09:44:00
371,Review Driving History,2023-01-09 09:52:00
371,Evaluate Past Accidents,2023-01-09 09:54:00
371,Check DUI and Speeding,2023-01-09 09:59:00
371,Claim Approved or Rejected,2023-01-09 10:23:00
371,Make Claim Decision,2023-01-09 10:34:00
371,End Claim,2023-01-09 10:46:00
3710,Start Claim,2023-01-20 12:41:00
3710,Validate Claim Data,2023-01-20 12:50:00
3710,Evaluate Past Accidents,2023-01-20 12:53:00
3710,Check Credit Score,2023-01-20 13:01:00
3710,Check DUI and Speeding,2023-01-20 13:01:00
3710,Review Driving History,2023-01-20 13:05:00
3710,End Claim,2023-01-20 13:13:00
3710,Claim Approved or Rejected,2023-01-20 13:30:00
3710,Make Claim Decision,2023-01-20 13:41:00
3711,Start Claim,2023-01-04 00:55:00
3711,Validate Claim Data,2023-01-04 00:59:00
3711,Check Credit Score,2023-01-04 01:01:00
3711,Review Driving History,2023-01-04 01:16:00
3711,Make Claim Decision,2023-01-04 01:25:00
3711,End Claim,2023-01-04 01:27:00
3711,Evaluate Past Accidents,2023-01-04 01:35:00
3711,Claim Approved or Rejected,2023-01-04 01:44:00
3711,Check DUI and Speeding,2023-01-04 01:45:00
3712,Start Claim,2023-01-02 10:22:00
3712,Validate Claim Data,2023-01-02 10:31:00
3712,Review Driving History,2023-01-02 10:31:00
3712,Check Credit Score,2023-01-02 10:38:00
3712,Check DUI and Speeding,2023-01-02 10:47:00
3712,Claim Approved or Rejected,2023-01-02 10:57:00
3712,Evaluate Past Accidents,2023-01-02 11:02:00
3712,Make Claim Decision,2023-01-02 11:04:00
3712,End Claim,2023-01-02 11:34:00
3713,Start Claim,2023-01-18 12:57:00
3713,Check Credit Score,2023-01-18 13:03:00
3713,Validate Claim Data,2023-01-18 13:05:00
3713,Evaluate Past Accidents,2023-01-18 13:21:00
3713,Review Driving History,2023-01-18 13:24:00
3713,Check DUI and Speeding,2023-01-18 13:27:00
3713,Make Claim Decision,2023-01-18 13:33:00
3713,Claim Approved or Rejected,2023-01-18 13:39:00
3713,End Claim,2023-01-18 14:09:00
3714,Start Claim,2023-01-19 16:41:00
3714,Validate Claim Data,2023-01-19 16:46:00
3714,Check Credit Score,2023-01-19 16:51:00
3714,Check DUI and Speeding,2023-01-19 16:56:00
3714,Review Driving History,2023-01-19 17:02:00
3714,Evaluate Past Accidents,2023-01-19 17:05:00
3714,Claim Approved or Rejected,2023-01-19 17:09:00
3714,Make Claim Decision,2023-01-19 17:23:00
3714,End Claim,2023-01-19 17:45:00
3715,Start Claim,2023-01-02 01:36:00
3715,Check Credit Score,2023-01-02 01:42:00
3715,Validate Claim Data,2023-01-02 01:46:00
3715,Evaluate Past Accidents,2023-01-02 01:56:00
3715,Review Driving History,2023-01-02 02:03:00
3715,Check DUI and Speeding,2023-01-02 02:06:00
3715,Make Claim Decision,2023-01-02 02:12:00
3715,Claim Approved or Rejected,2023-01-02 02:25:00
3715,End Claim,2023-01-02 02:32:00
3716,Start Claim,2023-01-11 18:24:00
3716,Validate Claim Data,2023-01-11 18:32:00
3716,Check Credit Score,2023-01-11 18:36:00
3716,Review Driving History,2023-01-11 18:51:00
3716,Claim Approved or Rejected,2023-01-11 18:52:00
3716,Check DUI and Speeding,2023-01-11 18:59:00
3716,Evaluate Past Accidents,2023-01-11 19:04:00
3716,Make Claim Decision,2023-01-11 19:18:00
3716,End Claim,2023-01-11 19:20:00
3717,Start Claim,2023-01-23 11:58:00
3717,Validate Claim Data,2023-01-23 12:04:00
3717,Check Credit Score,2023-01-23 12:06:00
3717,Evaluate Past Accidents,2023-01-23 12:14:00
3717,Review Driving History,2023-01-23 12:22:00
3717,Check DUI and Speeding,2023-01-23 12:33:00
3717,Claim Approved or Rejected,2023-01-23 12:33:00
3717,Make Claim Decision,2023-01-23 12:46:00
3717,End Claim,2023-01-23 12:54:00
3718,Start Claim,2023-02-04 00:52:00
3718,Validate Claim Data,2023-02-04 01:01:00
3718,Evaluate Past Accidents,2023-02-04 01:04:00
3718,Check Credit Score,2023-02-04 01:12:00
3718,Review Driving History,2023-02-04 01:19:00
3718,Check DUI and Speeding,2023-02-04 01:42:00
3718,Claim Approved or Rejected,2023-02-04 01:48:00
3718,Make Claim Decision,2023-02-04 01:52:00
3718,End Claim,2023-02-04 02:12:00
3719,Start Claim,2023-01-11 12:07:00
3719,Validate Claim Data,2023-01-11 12:12:00
3719,Review Driving History,2023-01-11 12:19:00
3719,Check Credit Score,2023-01-11 12:25:00
3719,Make Claim Decision,2023-01-11 12:25:00
3719,Check DUI and Speeding,2023-01-11 12:32:00
3719,Claim Approved or Rejected,2023-01-11 12:42:00
3719,Evaluate Past Accidents,2023-01-11 12:43:00
3719,End Claim,2023-01-11 13:11:00
372,Start Claim,2023-01-25 19:30:00
372,Validate Claim Data,2023-01-25 19:40:00
372,Check Credit Score,2023-01-25 19:46:00
372,Evaluate Past Accidents,2023-01-25 19:50:00
372,Claim Approved or Rejected,2023-01-25 19:51:00
372,Review Driving History,2023-01-25 19:57:00
372,Make Claim Decision,2023-01-25 20:12:00
372,Check DUI and Speeding,2023-01-25 20:20:00
372,End Claim,2023-01-25 20:42:00
3720,Start Claim,2023-01-25 17:50:00
3720,Validate Claim Data,2023-01-25 17:57:00
3720,Review Driving History,2023-01-25 17:59:00
3720,Check Credit Score,2023-01-25 18:04:00
3720,Check DUI and Speeding,2023-01-25 18:10:00
3720,Make Claim Decision,2023-01-25 18:14:00
3720,Evaluate Past Accidents,2023-01-25 18:18:00
3720,Claim Approved or Rejected,2023-01-25 19:00:00
3720,End Claim,2023-01-25 19:02:00
3721,Start Claim,2023-01-04 01:09:00
3721,Validate Claim Data,2023-01-04 01:19:00
3721,Check Credit Score,2023-01-04 01:23:00
3721,Review Driving History,2023-01-04 01:24:00
3721,Evaluate Past Accidents,2023-01-04 01:25:00
3721,Make Claim Decision,2023-01-04 01:27:00
3721,Check DUI and Speeding,2023-01-04 01:34:00
3721,End Claim,2023-01-04 01:49:00
3721,Claim Approved or Rejected,2023-01-04 01:51:00
3722,Start Claim,2023-02-01 01:52:00
3722,Validate Claim Data,2023-02-01 01:57:00
3722,Review Driving History,2023-02-01 02:01:00
3722,Check Credit Score,2023-02-01 02:10:00
3722,Make Claim Decision,2023-02-01 02:16:00
3722,Claim Approved or Rejected,2023-02-01 02:20:00
3722,Evaluate Past Accidents,2023-02-01 02:28:00
3722,Check DUI and Speeding,2023-02-01 02:37:00
3722,End Claim,2023-02-01 02:40:00
3723,Start Claim,2023-01-03 07:43:00
3723,Validate Claim Data,2023-01-03 07:51:00
3723,Check Credit Score,2023-01-03 07:53:00
3723,Review Driving History,2023-01-03 08:04:00
3723,Evaluate Past Accidents,2023-01-03 08:07:00
3723,Make Claim Decision,2023-01-03 08:19:00
3723,End Claim,2023-01-03 08:31:00
3723,Claim Approved or Rejected,2023-01-03 08:32:00
3723,Check DUI and Speeding,2023-01-03 08:33:00
3724,Start Claim,2023-01-28 19:18:00
3724,Validate Claim Data,2023-01-28 19:24:00
3724,Check Credit Score,2023-01-28 19:36:00
3724,Review Driving History,2023-01-28 19:36:00
3724,Check DUI and Speeding,2023-01-28 19:48:00
3724,Evaluate Past Accidents,2023-01-28 19:58:00
3724,Claim Approved or Rejected,2023-01-28 20:00:00
3724,Make Claim Decision,2023-01-28 20:12:00
3724,End Claim,2023-01-28 20:14:00
3725,Start Claim,2023-01-10 05:47:00
3725,Validate Claim Data,2023-01-10 05:55:00
3725,Check Credit Score,2023-01-10 05:57:00
3725,Review Driving History,2023-01-10 06:05:00
3725,Evaluate Past Accidents,2023-01-10 06:19:00
3725,Claim Approved or Rejected,2023-01-10 06:22:00
3725,Make Claim Decision,2023-01-10 06:29:00
3725,End Claim,2023-01-10 06:35:00
3725,Check DUI and Speeding,2023-01-10 06:37:00
3726,Start Claim,2023-01-01 14:54:00
3726,Validate Claim Data,2023-01-01 14:58:00
3726,Review Driving History,2023-01-01 15:06:00
3726,Check Credit Score,2023-01-01 15:14:00
3726,Evaluate Past Accidents,2023-01-01 15:34:00
3726,Make Claim Decision,2023-01-01 15:36:00
3726,Claim Approved or Rejected,2023-01-01 15:36:00
3726,Check DUI and Speeding,2023-01-01 15:44:00
3726,End Claim,2023-01-01 15:50:00
3727,Start Claim,2023-01-23 11:11:00
3727,Validate Claim Data,2023-01-23 11:16:00
3727,Check Credit Score,2023-01-23 11:25:00
3727,Review Driving History,2023-01-23 11:26:00
3727,Evaluate Past Accidents,2023-01-23 11:31:00
3727,Make Claim Decision,2023-01-23 11:41:00
3727,End Claim,2023-01-23 11:43:00
3727,Check DUI and Speeding,2023-01-23 11:46:00
3727,Claim Approved or Rejected,2023-01-23 12:21:00
3728,Start Claim,2023-01-23 23:01:00
3728,Validate Claim Data,2023-01-23 23:05:00
3728,Check Credit Score,2023-01-23 23:09:00
3728,Review Driving History,2023-01-23 23:13:00
3728,Check DUI and Speeding,2023-01-23 23:16:00
3728,Evaluate Past Accidents,2023-01-23 23:17:00
3728,Make Claim Decision,2023-01-23 23:25:00
3728,End Claim,2023-01-23 23:25:00
3728,Claim Approved or Rejected,2023-01-23 23:36:00
3729,Start Claim,2023-01-31 12:28:00
3729,Validate Claim Data,2023-01-31 12:32:00
3729,Review Driving History,2023-01-31 12:37:00
3729,Check Credit Score,2023-01-31 12:42:00
3729,Check DUI and Speeding,2023-01-31 12:53:00
3729,Evaluate Past Accidents,2023-01-31 13:04:00
3729,Make Claim Decision,2023-01-31 13:22:00
3729,Claim Approved or Rejected,2023-01-31 13:24:00
3729,End Claim,2023-01-31 13:32:00
373,Start Claim,2023-02-04 13:36:00
373,Validate Claim Data,2023-02-04 13:41:00
373,Check Credit Score,2023-02-04 13:48:00
373,Check DUI and Speeding,2023-02-04 13:56:00
373,Review Driving History,2023-02-04 14:06:00
373,Evaluate Past Accidents,2023-02-04 14:16:00
373,Claim Approved or Rejected,2023-02-04 14:18:00
373,Make Claim Decision,2023-02-04 14:24:00
373,End Claim,2023-02-04 14:56:00
3730,Start Claim,2023-02-01 08:01:00
3730,Validate Claim Data,2023-02-01 08:08:00
3730,Check Credit Score,2023-02-01 08:13:00
3730,Review Driving History,2023-02-01 08:16:00
3730,Evaluate Past Accidents,2023-02-01 08:33:00
3730,Claim Approved or Rejected,2023-02-01 08:36:00
3730,Check DUI and Speeding,2023-02-01 08:46:00
3730,End Claim,2023-02-01 08:49:00
3730,Make Claim Decision,2023-02-01 09:01:00
3731,Start Claim,2023-01-18 06:16:00
3731,Validate Claim Data,2023-01-18 06:26:00
3731,Check Credit Score,2023-01-18 06:26:00
3731,Evaluate Past Accidents,2023-01-18 06:40:00
3731,Check DUI and Speeding,2023-01-18 06:41:00
3731,Claim Approved or Rejected,2023-01-18 06:44:00
